Total Players: 25
https://www.premierleague.com/players/14674/Dennis-Adeniran/overview, Midfielder, 76
https://www.premierleague.com/players/11357/Adrien-Silva/overview, Midfielder, 73
https://www.premierleague.com/players/3564/Marc-Albrighton/overview, Midfielder, 137
https://www.premierleague.com/players/4916/Toby-Alderweireld/overview, Midfielder, 31
https://www.premierleague.com/players/22698/Ezgjan-Alioski/overview, Midfielder, 76
https://www.premierleague.com/players/15994/Allan/overview, Midfielder, 101
https://www.premierleague.com/players/9167/Dele-Alli/overview, Midfielder, 76
https://www.premierleague.com/players/20723/Steven-Alzate/overview, Midfielder, 82
